Entity,Code,Year,Work hours per persons engaged (hours per person engaged)
Argentina,ARG,1950,2033.9999999999998
Argentina,ARG,1951,2037.8667525967953
Argentina,ARG,1952,2041.7408561157356
Argentina,ARG,1953,2045.622324531354
Argentina,ARG,1954,2049.511171844748
Argentina,ARG,1955,2053.407412083632
Argentina,ARG,1956,2057.311059302389
Argentina,ARG,1957,2061.2221275821203
Argentina,ARG,1958,2065.1406310306943
Argentina,ARG,1959,2069.066583782801
Argentina,ARG,1960,2073.0000000000005
Argentina,ARG,1961,2066.2005116511955
Argentina,ARG,1962,2059.4233257827595
Argentina,ARG,1963,2052.6683692420384
Argentina,ARG,1964,2045.9355691163169
Argentina,ARG,1965,2039.2248527320369
Argentina,ARG,1966,2032.536147654013
Argentina,ARG,1967,2025.8693816846458
Argentina,ARG,1968,2019.224482863148
Argentina,ARG,1969,2012.6013794647645
Argentina,ARG,1970,2005.9999999999998
Argentina,ARG,1971,2002.661112336839
Argentina,ARG,1972,1999.327782086852
Argentina,ARG,1973,1995.9999999999998
Argentina,ARG,1974,1992.8421947373229
Argentina,ARG,1975,1989.689385333402
Argentina,ARG,1976,1986.5415638844554
Argentina,ARG,1977,1983.398722499205
Argentina,ARG,1978,1980.2608532988563
Argentina,ARG,1979,1977.127948417083
Argentina,ARG,1980,1973.9999999999998
Argentina,ARG,1981,1961.2300566642687
Argentina,ARG,1982,1948.5427229804106
Argentina,ARG,1983,1935.9374645408404
Argentina,ARG,1984,1923.4137503950928
Argentina,ARG,1985,1910.9710530274576
Argentina,ARG,1986,1898.6088483347605
Argentina,ARG,1987,1886.3266156042882
Argentina,ARG,1988,1874.1238374918523
Argentina,ARG,1989,1862.0000000000002
Argentina,ARG,1990,1850.0000000000002
Argentina,ARG,1991,1837.960826568401
Argentina,ARG,1992,1825.9999999999998
Argentina,ARG,1993,1850.337806996333
Argentina,ARG,1994,1875.0000000000002
Argentina,ARG,1995,1897.2166392706952
Argentina,ARG,1996,1846.067007791064
Argentina,ARG,1997,1917.293327347842
Argentina,ARG,1998,1903
Argentina,ARG,1999,1893.2493975810457
Argentina,ARG,2000,1861.002526951259
Argentina,ARG,2001,1803.4238968719928
Argentina,ARG,2002,1610.5730944383258
Argentina,ARG,2003,1719.3931762309876
Argentina,ARG,2004,1739.6747045492236
Argentina,ARG,2005,1755.3493111271375
Argentina,ARG,2006,1809.428125799165
Argentina,ARG,2007,1816.9030738362455
Argentina,ARG,2008,1835.8841466103493
Argentina,ARG,2009,1736.906960617589
Argentina,ARG,2010,1728.7286751005086
Argentina,ARG,2011,1762.290766311221
Argentina,ARG,2012,1788.985879558639
Argentina,ARG,2013,1776.6592834575424
Argentina,ARG,2014,1776.6592834575424
Armenia,ARM,2009,1826
Armenia,ARM,2010,1873
Armenia,ARM,2011,1842
Armenia,ARM,2012,1842
Armenia,ARM,2013,1842
Armenia,ARM,2014,1842
Australia,AUS,1950,2309.2781672460883
Australia,AUS,1951,2287.9221986727107
Australia,AUS,1952,2266.7637279149603
Australia,AUS,1953,2245.800928533215
Australia,AUS,1954,2225.0319909785794
Australia,AUS,1955,2204.4551224366814
Australia,AUS,1956,2184.068546672913
Australia,AUS,1957,2163.870503879102
Australia,AUS,1958,2143.859250521604
Australia,AUS,1959,2124.033059190793
Australia,AUS,1960,2104.3902184519543
Australia,AUS,1961,2098.294455670503
Australia,AUS,1962,2092.2163504145246
Australia,AUS,1963,2086.1558515356696
Australia,AUS,1964,2080.1129080337496
Australia,AUS,1965,2074.087469056307
Australia,AUS,1966,2068.0794838981888
Australia,AUS,1967,2062.0889020011186
Australia,AUS,1968,2056.1156729532713
Australia,AUS,1969,2050.1597464888496
Australia,AUS,1970,2044.2210724876606
Australia,AUS,1971,2039.8940916558006
Australia,AUS,1972,2035.8999555033145
Australia,AUS,1973,2031.7948711243703
Australia,AUS,1974,2027.689786745426
Australia,AUS,1975,2023.6956505929402
Australia,AUS,1976,2019.7015144404543
Australia,AUS,1977,2015.3745336085942
Australia,AUS,1978,2011.3803974561085
Australia,AUS,1979,2034.1247838799875
Australia,AUS,1980,2021.0243407950484
Australia,AUS,1981,1997.250293311451
Australia,AUS,1982,1958.7574119336734
Australia,AUS,1983,1981.132033793362
Australia,AUS,1984,1986.2817057646575
Australia,AUS,1985,2002.1350975393127
Australia,AUS,1986,1977.425987304084
Australia,AUS,1987,1990.3905316797868
Australia,AUS,1988,1999.474993384493
Australia,AUS,1989,1987.891383104791
Australia,AUS,1990,1967.7582065652523
Australia,AUS,1991,1962.1704981166497
Australia,AUS,1992,1971.2737828930515
Australia,AUS,1993,1981.617834178783
Australia,AUS,1994,1995.4550586837022
Australia,AUS,1995,1994.1747188139059
Australia,AUS,1996,1982.1111250470335
Australia,AUS,1997,1980.6574160302973
Australia,AUS,1998,1978.1072636298259
Australia,AUS,1999,1983.2702463600788
Australia,AUS,2000,1968.5786645976373
Australia,AUS,2001,1925.4529929224332
Australia,AUS,2002,1904.0441794053418
Australia,AUS,2003,1904.3623466257666
Australia,AUS,2004,1905.5283497203257
Australia,AUS,2005,1890.867689257578
Australia,AUS,2006,1872.0784462483878
Australia,AUS,2007,1863.414107720985
Australia,AUS,2008,1842.34082401483
Australia,AUS,2009,1822.593639409239
Australia,AUS,2010,1816.4449135831112
Australia,AUS,2011,1814.0582987669754
Australia,AUS,2012,1808.0874931400986
Australia,AUS,2013,1801.6560647855804
Australia,AUS,2014,1803.0612732870325
Austria,AUT,1950,2096.2508730986224
Austria,AUT,1951,2093.5835122487724
Austria,AUT,1952,2090.9195454649644
Austria,AUT,1953,2088.2589684284408
Austria,AUT,1954,2085.6017768259394
Austria,AUT,1955,2082.947966349687
Austria,AUT,1956,2080.2975326973906
Austria,AUT,1957,2077.6504715722335
Austria,AUT,1958,2075.006778682865
Austria,AUT,1959,2072.3664497433947
Austria,AUT,1960,2069.7294804733865
Austria,AUT,1961,2057.0130132665436
Austria,AUT,1962,2044.3746763369895
Austria,AUT,1963,2031.8139896504408
Austria,AUT,1964,2019.3304761219554
Austria,AUT,1965,2006.9236615978127
Austria,AUT,1966,1994.593074837504
Austria,AUT,1967,1982.3382474958332
Austria,AUT,1968,1970.1587141051286
Austria,AUT,1969,1958.0540120575627
Austria,AUT,1970,1899.7267373057048
Austria,AUT,1971,1894.8526794311215
Austria,AUT,1972,1915.4184467713596
Austria,AUT,1973,1910.3743642557367
Austria,AUT,1974,1988.7008909345882
Austria,AUT,1975,1913.6311537518934
Austria,AUT,1976,1907.6718059831903
Austria,AUT,1977,1914.4467174230135
Austria,AUT,1978,1853.4231632616145
Austria,AUT,1979,1886.201443506756
Austria,AUT,1980,1890.5785255954152
Austria,AUT,1981,1828.3703539399994
Austria,AUT,1982,1844.4290794858077
Austria,AUT,1983,1839.1960566013163
Austria,AUT,1984,1835.1890789292042
Austria,AUT,1985,1830.7715515519278
Austria,AUT,1986,1829.9480661172306
Austria,AUT,1987,1817.8924926737393
Austria,AUT,1988,1821.3248149045942
Austria,AUT,1989,1834.503316273176
Austria,AUT,1990,1835.293856214831
Austria,AUT,1991,1845.7610851221991
Austria,AUT,1992,1814.0884000742021
Austria,AUT,1993,1811.4418111294622
Austria,AUT,1994,1809.6728191558625
Austria,AUT,1995,1783.4387148012427
Austria,AUT,1996,1816.2940077557469
Austria,AUT,1997,1825.0125385111412
Austria,AUT,1998,1803.3042610016996
Austria,AUT,1999,1807.0144228056079
Austria,AUT,2000,1807.3633350636906
Austria,AUT,2001,1794.6181964271084
Austria,AUT,2002,1792.2169280954108
Austria,AUT,2003,1783.7724174729465
Austria,AUT,2004,1786.8139905441058
Austria,AUT,2005,1763.9837060480197
Austria,AUT,2006,1746.2071467716726
Austria,AUT,2007,1736.0281037446746
Austria,AUT,2008,1728.4684327876546
Austria,AUT,2009,1672.997321167686
Austria,AUT,2010,1668.6378185204417
Austria,AUT,2011,1675.8801629384614
Austria,AUT,2012,1652.8714150354192
Austria,AUT,2013,1636.6986876441888
Austria,AUT,2014,1629.3684373286853
Bangladesh,BGD,1970,2127.4453656308824
Bangladesh,BGD,1971,2125.3782813743187
Bangladesh,BGD,1972,2123.331658595955
Bangladesh,BGD,1973,2122.114519291389
Bangladesh,BGD,1974,2121.7210182648405
Bangladesh,BGD,1975,2122.145295777681
Bangladesh,BGD,1976,2122.5653598913505
Bangladesh,BGD,1977,2122.981258110758
Bangladesh,BGD,1978,2123.393052340166
Bangladesh,BGD,1979,2123.8007613934797
Bangladesh,BGD,1980,2124.204424936874
Bangladesh,BGD,1981,2125.1815811797924
Bangladesh,BGD,1982,2125.312466254849
Bangladesh,BGD,1983,2126.0218956988692
Bangladesh,BGD,1984,2113.659247645678
Bangladesh,BGD,1985,2088.4020284377275
Bangladesh,BGD,1986,2048.927869266883
Bangladesh,BGD,1987,2012.318343269338
Bangladesh,BGD,1988,1975.0095455106778
Bangladesh,BGD,1989,1968.624688329581
Bangladesh,BGD,1990,1993.4360156497848
Bangladesh,BGD,1991,2033.3411861296242
Bangladesh,BGD,1992,2045.07267065706
Bangladesh,BGD,1993,2041.131381974031
Bangladesh,BGD,1994,2037.1685071486834
Bangladesh,BGD,1995,2033.184815638236
Bangladesh,BGD,1996,2028.123027263819
Bangladesh,BGD,1997,2024.6076123183534
Bangladesh,BGD,1998,2019.898311575893
Bangladesh,BGD,1999,2017.5695631656595
Bangladesh,BGD,2000,2016.0069011519024
Bangladesh,BGD,2001,2028.2034899498149
Bangladesh,BGD,2002,2045.7993475932574
Bangladesh,BGD,2003,2084.377733405532
Bangladesh,BGD,2004,2163.6613744208166
Bangladesh,BGD,2005,2266.94076149456
Bangladesh,BGD,2006,2342.0226281225587
Bangladesh,BGD,2007,2373.2970147430437
Bangladesh,BGD,2008,2372.980581552443
Bangladesh,BGD,2009,2372.664146141422
Bangladesh,BGD,2010,2372.3387138525254
Bangladesh,BGD,2011,2372.017592640689
Bangladesh,BGD,2012,2371.6871066434824
Bangladesh,BGD,2013,2371.813290208065
Bangladesh,BGD,2014,2371.813290208065
Barbados,BRB,1991,1658.106234413965
Barbados,BRB,1992,1638.218674550382
Barbados,BRB,1993,1660.333893695921
Barbados,BRB,1994,1675.1111164581325
Barbados,BRB,1995,1694.7530475086908
Barbados,BRB,1996,1717.114813147231
Barbados,BRB,1997,1727.741278816877
Barbados,BRB,1998,1728.5960358856669
Barbados,BRB,1999,1733.9472006538617
Barbados,BRB,2000,1753.2524661893399
Barbados,BRB,2001,1764.2705195563342
Barbados,BRB,2002,1726.6606469537721
Barbados,BRB,2003,1741.4181433401561
Barbados,BRB,2004,1728.8772199859263
Barbados,BRB,2005,1726.3366143014564
Barbados,BRB,2006,1731.5731939085663
Barbados,BRB,2007,1735.8729605642482
Barbados,BRB,2008,1746.8806389682652
Barbados,BRB,2009,1691.3984420732754
Barbados,BRB,2010,1688.8604224810442
Barbados,BRB,2011,1699.514844215943
Barbados,BRB,2012,1683.8001893846522
Barbados,BRB,2013,1672.2788024724891
Barbados,BRB,2014,1672.2788024724891
Belgium,BEL,1950,2099.8635265010757
Belgium,BEL,1951,2089.6157499018177
Belgium,BEL,1952,2079.417984612296
Belgium,BEL,1953,2069.2699865667787
Belgium,BEL,1954,2059.1715128906253
Belgium,BEL,1955,2049.122321894475
Belgium,BEL,1956,2039.1221730684622
Belgium,BEL,1957,2029.1708270764595
Belgium,BEL,1958,2019.2680457503511
Belgium,BEL,1959,2009.4135920843314
Belgium,BEL,1960,1999.6072302292332
Belgium,BEL,1961,1987.7458326987348
Belgium,BEL,1962,1975.9547953616031
Belgium,BEL,1963,1964.2337008507618
Belgium,BEL,1964,1952.5821342748989
Belgium,BEL,1965,1940.9996832037812
Belgium,BEL,1966,1929.4859376536554
Belgium,BEL,1967,1918.0404900727358
Belgium,BEL,1968,1906.6629353267788
Belgium,BEL,1969,1895.3528706847414
Belgium,BEL,1970,1884.1098958045266
Belgium,BEL,1971,1875.042896305952
Belgium,BEL,1972,1848.9988977462433
Belgium,BEL,1973,1822.1988992283432
Belgium,BEL,1974,1792.0629008949309
Belgium,BEL,1975,1781.9819014524323
Belgium,BEL,1976,1783.5489013657739
Belgium,BEL,1977,1757.4689028080559
Belgium,BEL,1978,1738.9809038304834
Belgium,BEL,1979,1721.832904778806
Belgium,BEL,1980,1701.9919058760574
Belgium,BEL,1981,1679.304907130699
Belgium,BEL,1982,1664.9209079261661
Belgium,BEL,1983,1670.8689075972284
Belgium,BEL,1984,1694.8809062693117
Belgium,BEL,1985,1700.8839059373324
Belgium,BEL,1986,1680.8739070439299
Belgium,BEL,1987,1665.8659078739056
Belgium,BEL,1988,1653.8599085378642
Belgium,BEL,1989,1644.8549090358608
Belgium,BEL,1990,1658.8629082611874
Belgium,BEL,1991,1621.8429103084757
Belgium,BEL,1992,1598.8309115810903
Belgium,BEL,1993,1554.8079140156603
Belgium,BEL,1994,1554.8079140156603
Belgium,BEL,1995,1580.8219125770283
Belgium,BEL,1996,1554.7279140200849
Belgium,BEL,1997,1567.974913287496
Belgium,BEL,1998,1578.7809126899003
Belgium,BEL,1999,1581.9009125173575
Belgium,BEL,2000,1594.1944579484687
Belgium,BEL,2001,1587.7230001918283
Belgium,BEL,2002,1582.0795195195194
Belgium,BEL,2003,1577.5485576923077
Belgium,BEL,2004,1572.4897026261278
Belgium,BEL,2005,1565.069245575325
Belgium,BEL,2006,1574.5374132287047
Belgium,BEL,2007,1578.9658795048645
Belgium,BEL,2008,1572.4894003634163
Belgium,BEL,2009,1554.373735557254
Belgium,BEL,2010,1560.0506832187193
Belgium,BEL,2011,1571.602888722533
Belgium,BEL,2012,1572.7323819978046
Belgium,BEL,2013,1576.0976092986393
Belgium,BEL,2014,1575.2772843891848
Brazil,BRA,1950,2042
Brazil,BRA,1951,2051.018631298764
Brazil,BRA,1952,2060.0770939934646
Brazil,BRA,1953,2069.17556400216
Brazil,BRA,1954,2078.314218019862
Brazil,BRA,1955,2087.493233521968
Brazil,BRA,1956,2096.712788767707
Brazil,BRA,1957,2105.9730628036027
Brazil,BRA,1958,2115.2742354669494
Brazil,BRA,1959,2124.616487389306
Brazil,BRA,1960,2134
Brazil,BRA,1961,2135.097456752394
Brazil,BRA,1962,2136.1954778962236
Brazil,BRA,1963,2137.2940637217393
Brazil,BRA,1964,2138.3932145193417
Brazil,BRA,1965,2139.4929305795795
Brazil,BRA,1966,2140.593212193152
Brazil,BRA,1967,2141.6940596509075
Brazil,BRA,1968,2142.795473243844
Brazil,BRA,1969,2143.8974532631087
Brazil,BRA,1970,2145
Brazil,BRA,1971,2128.540691888769
Brazil,BRA,1972,2112.2076815973514
Brazil,BRA,1973,2096
Brazil,BRA,1974,2079.7706946906646
Brazil,BRA,1975,2063.6670527166457
Brazil,BRA,1976,2047.6881010680984
Brazil,BRA,1977,2031.8328742691826
Brazil,BRA,1978,2016.100414319727
Brazil,BRA,1979,2000.489770637345
Brazil,BRA,1980,1985
Brazil,BRA,1981,1974.0968232429414
Brazil,BRA,1982,1963.2535352835632
Brazil,BRA,1983,1952.46980716562
Brazil,BRA,1984,1941.7453117397527
Brazil,BRA,1985,1931.079723653562
Brazil,BRA,1986,1920.47271934174
Brazil,BRA,1987,1909.9239770162528
Brazil,BRA,1988,1899.433176656579
Brazil,BRA,1989,1889
Brazil,BRA,1990,1879
Brazil,BRA,1991,1868.4704974925346
Brazil,BRA,1992,1858
Brazil,BRA,1993,1858.9997310381732
Brazil,BRA,1994,1860
Brazil,BRA,1995,1855.231695244771
Brazil,BRA,1996,1850.4756145380572
Brazil,BRA,1997,1845.7317265422307
Brazil,BRA,1998,1841
Brazil,BRA,1999,1850.3615886093842
Brazil,BRA,2000,1826.0317888764025
Brazil,BRA,2001,1805.420560334071
Brazil,BRA,2002,1766.9334709021816
Brazil,BRA,2003,1782.03517276689
Brazil,BRA,2004,1769.2017435289554
Brazil,BRA,2005,1766.601880476436
Brazil,BRA,2006,1771.9605986456202
Brazil,BRA,2007,1776.3606535344584
Brazil,BRA,2008,1787.62507624734
Brazil,BRA,2009,1730.8488064540277
Brazil,BRA,2010,1728.2515898120487
Brazil,BRA,2011,1739.154516458181
Brazil,BRA,2012,1723.0733312791076
Brazil,BRA,2013,1711.283218264005
Brazil,BRA,2014,1711.283218264005
Bulgaria,BGR,1990,1727.2256973092178
Bulgaria,BGR,1991,1720.9884871718923
Bulgaria,BGR,1992,1698.1523475822207
Bulgaria,BGR,1993,1697.3657489860477
Bulgaria,BGR,1994,1720.988145232442
Bulgaria,BGR,1995,1710.6739385602673
Bulgaria,BGR,1996,1708.2025350071092
Bulgaria,BGR,1997,1706.867470911068
Bulgaria,BGR,1998,1649.98096841911
Bulgaria,BGR,1999,1669.4998719165799
Bulgaria,BGR,2000,1640.2537663620649
Bulgaria,BGR,2001,1651.8589372701992
Bulgaria,BGR,2002,1651.2594192643353
Bulgaria,BGR,2003,1640.5110644211263
Bulgaria,BGR,2004,1663.6886642768995
Bulgaria,BGR,2005,1658.646399276737
Bulgaria,BGR,2006,1654.1026677445432
Bulgaria,BGR,2007,1654.521377933529
Bulgaria,BGR,2008,1693.5960048759387
Bulgaria,BGR,2009,1646.2753047235483
Bulgaria,BGR,2010,1644.8379390047976
Bulgaria,BGR,2011,1643.5927990807336
Bulgaria,BGR,2012,1644.4498441678622
Bulgaria,BGR,2013,1644.9795123890133
Bulgaria,BGR,2014,1644.0589720369114
Cambodia,KHM,1993,2309.590150287302
Cambodia,KHM,1994,2361.732988505455
Cambodia,KHM,1995,2257.447260988456
Cambodia,KHM,1996,2309.590148131188
Cambodia,KHM,1997,2257.4472596519295
Cambodia,KHM,1998,2361.732967421003
Cambodia,KHM,1999,2361.7329892408566
Cambodia,KHM,2000,2466.018715100446
Cambodia,KHM,2001,2257.4472808837313
Cambodia,KHM,2002,2413.87586544138
Cambodia,KHM,2003,2466.0187071619325
Cambodia,KHM,2004,2361.7329951260745
Cambodia,KHM,2005,2413.8758424946677
Cambodia,KHM,2006,2466.0187196540273
Cambodia,KHM,2007,2466.018721921245
Cambodia,KHM,2008,2465.6803968865133
Cambodia,KHM,2009,2465.167258854071
Cambodia,KHM,2010,2467.530727580143
Cambodia,KHM,2011,2657.774421722702
Cambodia,KHM,2012,2514.308554597999
Cambodia,KHM,2013,2510.405790474767
Cambodia,KHM,2014,2510.405790474767
Canada,CAN,1950,2076.5238390973705
Canada,CAN,1951,2077.926714139626
Canada,CAN,1952,2079.3305369477325
Canada,CAN,1953,2080.73530816199
Canada,CAN,1954,2082.14102842313
Canada,CAN,1955,2083.547698372318
Canada,CAN,1956,2084.9553186511516
Canada,CAN,1957,2086.3638899016623
Canada,CAN,1958,2087.7734127663157
Canada,CAN,1959,2089.1838878880108
Canada,CAN,1960,2090.5953159100814
Canada,CAN,1961,2092.0076974762956
Canada,CAN,1962,2090.991666540173
Canada,CAN,1963,2073.7191406260895
Canada,CAN,1964,2065.590893137109
Canada,CAN,1965,2048.3183672230257
Canada,CAN,1966,2033.0779031811878
Canada,CAN,1967,2024.9496556922077
Canada,CAN,1968,1989.3885729279189
Canada,CAN,1969,1974.1481088860808
Canada,CAN,1970,1955.859552035875
Canada,CAN,1971,1941.172353455818
Canada,CAN,1972,1923.981315616426
Canada,CAN,1973,1913.97442687448
Canada,CAN,1974,1899.1236267729946
Canada,CAN,1975,1872.6868154862152
Canada,CAN,1976,1845.083030748031
Canada,CAN,1977,1822.7448192794877
Canada,CAN,1978,1820.31017999636
Canada,CAN,1979,1826.3275249814187
Canada,CAN,1980,1815.047217252766
Canada,CAN,1981,1800.839209239953
Canada,CAN,1982,1777.6227653618796
Canada,CAN,1983,1768.8211645470765
Canada,CAN,1984,1778.1585027126653
Canada,CAN,1985,1787.8358671784642
Canada,CAN,1986,1786.4818728662005
Canada,CAN,1987,1800.4475971309498
Canada,CAN,1988,1805.6580188498376
Canada,CAN,1989,1799.561219599856
Canada,CAN,1990,1791.8822864620506
Canada,CAN,1991,1768.9817895819467
Canada,CAN,1992,1767.117949971731
Canada,CAN,1993,1770.030497311521
Canada,CAN,1994,1778.540209138237
Canada,CAN,1995,1775.9295283538263
Canada,CAN,1996,1791.0051756222379
Canada,CAN,1997,1784.2171213760894
Canada,CAN,1998,1780.131574367364
Canada,CAN,1999,1780.9197352791448
Canada,CAN,2000,1779.1253435296928
Canada,CAN,2001,1767.9896105940459
Canada,CAN,2002,1749.4672443252723
Canada,CAN,2003,1732.1358233870817
Canada,CAN,2004,1751.0587685707087
Canada,CAN,2005,1739.1815416681814
Canada,CAN,2006,1733.2310181549956
Canada,CAN,2007,1724.6892888004777
Canada,CAN,2008,1713.3908709726968
Canada,CAN,2009,1678.5152818236463
Canada,CAN,2010,1685.5376374722207
Canada,CAN,2011,1683.573551679659
Canada,CAN,2012,1692.8547671840354
Canada,CAN,2013,1682.735725946917
Canada,CAN,2014,1687.784191268249
Chile,CHL,1951,2480.487326599003
Chile,CHL,1952,2459.4018339045956
Chile,CHL,1953,2438.4955793773815
Chile,CHL,1954,2417.7670393953595
Chile,CHL,1955,2397.2147032881444
Chile,CHL,1956,2376.8370732268722
Chile,CHL,1957,2356.63266411504
Chile,CHL,1958,2336.6000034802723
Chile,CHL,1959,2316.737631367012
Chile,CHL,1960,2297.0441002301204
Chile,CHL,1961,2289.1183202365983
Chile,CHL,1962,2281.219887558045
Chile,CHL,1963,2273.3487078345815
Chile,CHL,1964,2265.504687031912
Chile,CHL,1965,2257.6877314401977
Chile,CHL,1966,2249.897747672939
Chile,CHL,1967,2242.1346426658606
Chile,CHL,1968,2234.3983236757967
Chile,CHL,1969,2226.6886982795863
Chile,CHL,1970,2219.0056743729674
Chile,CHL,1971,2216.3635491118107
Chile,CHL,1972,2213.724569775866
Chile,CHL,1973,2211.088732619343
Chile,CHL,1974,2208.331746968696
Chile,CHL,1975,2205.578198977409
Chile,CHL,1976,2202.8280843590974
Chile,CHL,1977,2200.0813988327204
Chile,CHL,1978,2197.3381381225763
Chile,CHL,1979,2194.5982979582936
Chile,CHL,1980,2191.861874074827
Chile,CHL,1981,2196.9663601754733
Chile,CHL,1982,2202.082733785392
Chile,CHL,1983,2207.2110225886386
Chile,CHL,1984,2212.35125433374
Chile,CHL,1985,2217.5034568338456
Chile,CHL,1986,2222.667657966876
Chile,CHL,1987,2227.843885675676
Chile,CHL,1988,2233.032167968164
Chile,CHL,1989,2238.2325329174832
Chile,CHL,1990,2243.8874913129293
Chile,CHL,1991,2248.9597294805753
Chile,CHL,1992,2254.043433285482
Chile,CHL,1993,2259.138628645367
Chile,CHL,1994,2264.2453415365344
Chile,CHL,1995,2280.6983408729825
Chile,CHL,1996,2313
Chile,CHL,1997,2256
Chile,CHL,1998,2299
Chile,CHL,1999,2277
Chile,CHL,2000,2263
Chile,CHL,2001,2242
Chile,CHL,2002,2250
Chile,CHL,2003,2235
Chile,CHL,2004,2232
Chile,CHL,2005,2157
Chile,CHL,2006,2165
Chile,CHL,2007,2128
Chile,CHL,2008,2095
Chile,CHL,2009,2074
Chile,CHL,2010,2068
Chile,CHL,2011,2047
Chile,CHL,2012,2024
Chile,CHL,2013,2015
Chile,CHL,2014,1990
Colombia,COL,1950,2323
Colombia,COL,1951,2312.280107656495
Colombia,COL,1952,2301.60968414289
Colombia,COL,1953,2290.988501176562
Colombia,COL,1954,2280.4163315283395
Colombia,COL,1955,2269.89294901764
Colombia,COL,1956,2259.4181285076315
Colombia,COL,1957,2248.9916459004144
Colombia,COL,1958,2238.613278132229
Colombia,COL,1959,2228.2828031686827
Colombia,COL,1960,2218
Colombia,COL,1961,2213.152604273491
Colombia,COL,1962,2208.3158024357685
Colombia,COL,1963,2203.4895713340957
Colombia,COL,1964,2198.6738878663355
Colombia,COL,1965,2193.868728980839
Colombia,COL,1966,2189.0740716763376
Colombia,COL,1967,2184.289893001831
Colombia,COL,1968,2179.516170056477
Colombia,COL,1969,2174.7528799894844
Colombia,COL,1970,2170
Colombia,COL,1971,2160.2899487883
Colombia,COL,1972,2150.62334692892
Colombia,COL,1973,2141
Colombia,COL,1974,2131.297659272811
Colombia,COL,1975,2121.6392865117996
Colombia,COL,1976,2112.024682467929
Colombia,COL,1977,2102.453648795095
Colombia,COL,1978,2092.9259880460377
Colombia,COL,1979,2083.441503668265
Colombia,COL,1980,2074
Colombia,COL,1981,2063.2231457525518
Colombia,COL,1982,2052.5022898597185
Colombia,COL,1983,2041.8371413445925
Colombia,COL,1984,2031.2274107422315
Colombia,COL,1985,2020.6728100918021
Colombia,COL,1986,2010.1730529287643
Colombia,COL,1987,1999.7278542770955
Colombia,COL,1988,1989.3369306415573
Colombia,COL,1989,1979
Colombia,COL,1990,1969
Colombia,COL,1991,1958.9744766075949
Colombia,COL,1992,1949
Colombia,COL,1993,1961.9569312296335
Colombia,COL,1994,1975
Colombia,COL,1995,1970.232767118925
Colombia,COL,1996,1965.4770413311878
Colombia,COL,1997,1960.7327948610955
Colombia,COL,1998,1956
Colombia,COL,1999,1941.8622448979593
Colombia,COL,2000,1883.6479591836735
Colombia,COL,2001,1876.7175971755862
Colombia,COL,2002,1869.8127335188915
Colombia,COL,2003,1862.9332743994535
Colombia,COL,2004,1856.079126348299
Colombia,COL,2005,1849.250196240349
Colombia,COL,2006,1842.4463912931517
Colombia,COL,2007,1835.6676190656228
Colombia,COL,2008,1828.9137874567898
Colombia,COL,2009,1822.18480470454
Colombia,COL,2010,1815.480579384374
Colombia,COL,2011,1808.8010204081634
Colombia,COL,2012,1783.8520408163267
Colombia,COL,2013,1771.646050054556
Colombia,COL,2014,1771.646050054556
Costa Rica,CRI,1987,2398.3666666666663
Costa Rica,CRI,1988,2388.051111111111
Costa Rica,CRI,1989,2367.4199999999996
Costa Rica,CRI,1990,2370.6796880330435
Costa Rica,CRI,1991,2373.9438643132394
Costa Rica,CRI,1992,2377.212535020431
Costa Rica,CRI,1993,2380.485706342971
Costa Rica,CRI,1994,2383.763384477733
Costa Rica,CRI,1995,2387.0455756301226
Costa Rica,CRI,1996,2390.3322860140897
Costa Rica,CRI,1997,2393.6235218521406
Costa Rica,CRI,1998,2396.919289375349
Costa Rica,CRI,1999,2400.2195948233675
Costa Rica,CRI,2000,2403.524444444444
Costa Rica,CRI,2001,2424.155555555555
Costa Rica,CRI,2002,2424.155555555555
Costa Rica,CRI,2003,2424.155555555555
Costa Rica,CRI,2004,2351.9466666666663
Costa Rica,CRI,2005,2326.1577777777775
Costa Rica,CRI,2006,2326.1577777777775
Costa Rica,CRI,2007,2398.3666666666663
Costa Rica,CRI,2008,2417.966222222222
Costa Rica,CRI,2009,2368.9870412853206
Costa Rica,CRI,2010,2321
Costa Rica,CRI,2011,2354
Costa Rica,CRI,2012,2287
Costa Rica,CRI,2013,2223
Costa Rica,CRI,2014,2216
Cyprus,CYP,1950,2089.8638161577524
Cyprus,CYP,1951,2081.2215047875957
Cyprus,CYP,1952,2072.6149323709737
Cyprus,CYP,1953,2064.0439511149234
Cyprus,CYP,1954,2055.508413837658
Cyprus,CYP,1955,2047.0081739660372
Cyprus,CYP,1956,2038.5430855330526
Cyprus,CYP,1957,2030.1130031753194
Cyprus,CYP,1958,2021.717782130581
Cyprus,CYP,1959,2013.357278235223
Cyprus,CYP,1960,2005.031347921797
Cyprus,CYP,1961,1996.1199966692973
Cyprus,CYP,1962,1987.2482518704462
Cyprus,CYP,1963,1978.4159374945693
Cyprus,CYP,1964,1969.6228782933597
Cyprus,CYP,1965,1960.8688997974004
Cyprus,CYP,1966,1952.1538283127031
Cyprus,CYP,1967,1943.4774909172615
Cyprus,CYP,1968,1934.8397154576203
Cyprus,CYP,1969,1926.2403305454593
Cyprus,CYP,1970,1888.710659410955
Cyprus,CYP,1971,1889.5764465742893
Cyprus,CYP,1972,1890.9163268172322
Cyprus,CYP,1973,1892.2232951949231
